d1,d2,d3,d4
332.81,839.03,288.62,7.67
28.93,684.83,207.21,305.25
31.24,683.95,202.73,300.42
43.37,692.15,202.49,288.97
34.59,687.91,205.38,298.76
228.36,510.07,47.81,332.91
360.22,426.17,405.97,661.91
365.97,422.79,410.39,667.15
15.67,671.98,201.63,314.04
43.46,692.35,202.69,288.98
219.71,518.03,39.43,326.13
194.68,675.58,118.16,174.38
322.49,827.69,276.8,12.59
27.27,684.3,208.68,307.87
39.63,677.57,186.97,288.08
42.19,696.71,211.78,295.73
168.66,640.3,84.52,215.48
231.83,508.04,50.28,334.42
227.16,513.12,44.87,329.83
253.27,457.89,299.29,549.86
41.15,695.94,211.71,296.69
27.68,684.13,207.66,306.74
36.02,679.38,191.97,292.21
26.67,681.73,204.49,305.62
191.48,696.18,138.81,159.71
9.72,650.0,194.59,330.66
553.21,1093.8,544.5,256.57
333.08,844.15,292.9,5.53
340.9,854.15,302.96,15.16
629.16,76.86,508.21,784.46
26.67,681.73,204.49,305.62
330.61,835.31,285.04,9.16
232.62,501.28,56.46,341.66
236.74,431.91,235.04,502.02
330.14,833.39,283.35,11.08
232.93,504.47,53.63,338.09
674.86,22.82,576.81,859.9
213.86,506.87,52.61,340.53
323.76,828.27,277.59,12.48
216.36,679.72,124.32,163.83
192.48,697.03,139.65,158.59
191.43,670.54,113.09,179.88
211.16,516.78,42.02,329.95
255.49,460.66,304.84,554.04
225.71,521.81,37.11,320.7
330.67,838.09,287.33,5.81
331.36,824.87,276.81,23.47
236.03,499.37,58.72,343.06
46.17,694.87,203.79,286.95
30.36,687.5,210.65,306.41
29.49,682.48,202.36,301.85
201.49,533.14,26.99,314.47
331.58,842.73,291.38,3.97
37.84,688.12,202.07,293.95
225.96,520.11,38.57,322.48
228.13,521.85,37.97,320.21
326.33,830.55,280.09,11.21
341.09,854.28,303.11,15.33
37.53,691.91,208.87,298.19
206.26,522.92,36.71,324.51
42.68,697.75,213.19,296.29
25.06,681.93,207.14,308.84
203.92,671.69,114.92,174.51
24.71,681.82,207.47,309.42
319.31,817.74,267.85,23.43
204.77,518.61,42.53,330.0
171.84,639.59,83.28,214.77
225.2,514.72,43.09,328.5
38.04,680.81,191.97,290.29
32.11,687.03,206.99,302.09
228.36,510.06,47.82,332.92
271.29,781.33,226.59,63.38
333.81,839.8,289.5,8.29
677.11,26.69,579.86,863.12
395.25,938.18,384.28,99.05
326.97,831.34,280.9,10.67
235.16,433.4,234.03,500.67
676.29,27.14,579.42,862.79
26.63,683.2,207.35,307.51
260.05,455.71,306.63,557.4
331.06,838.73,287.95,5.61
224.15,520.51,37.75,322.41
327.77,832.06,281.68,10.42
39.41,690.95,204.85,293.93
283.32,780.21,227.88,60.07
330.29,840.25,289.03,3.12
223.79,520.62,37.57,322.37
225.16,519.77,38.63,323.01
192.97,698.72,141.33,157.15
359.92,427.31,406.26,661.9
365.26,422.85,409.65,666.4
263.62,756.57,203.19,84.79
331.11,839.5,288.59,4.89
329.29,836.32,285.55,6.3
399.07,941.02,387.38,101.67
680.23,21.46,578.92,861.06
677.16,26.4,579.78,863.01
324.74,828.78,278.25,12.42
675.56,24.93,578.09,861.32
190.06,694.84,137.51,161.39
324.69,832.52,281.32,7.58
228.36,510.06,47.82,332.92
29.58,686.07,208.76,305.72
228.34,510.84,47.11,332.07
636.21,66.3,517.43,794.41
34.49,685.51,201.61,296.84
171.85,639.65,83.34,214.71
226.66,513.4,44.52,329.62
632.89,72.92,512.61,789.03
47.94,703.24,216.88,293.99
677.11,26.69,579.86,863.12
24.68,682.14,208.24,310.02
189.45,639.72,82.3,208.17
677.11,26.69,579.86,863.12
326.11,834.18,283.03,6.22
326.11,822.33,273.35,21.91
10.38,667.2,200.39,318.18
341.77,854.84,303.72,15.98
27.57,685.01,209.78,308.44
22.92,680.63,207.86,311.4
169.91,639.58,83.59,215.59
676.82,24.75,578.91,862.01
265.67,873.06,320.2,141.61
151.29,705.89,155.7,180.99
8.78,663.77,197.68,318.9
102.74,760.01,288.92,328.13
226.47,512.41,45.38,330.75
35.71,687.74,203.79,296.81
334.84,844.94,293.96,7.21
38.75,690.68,205.16,294.72
678.62,26.54,580.85,863.96
171.03,639.89,83.7,214.84
8.32,663.49,197.79,319.36
341.69,854.56,303.47,15.76
37.07,689.51,205.16,296.3
225.3,514.22,43.56,329.02
26.07,683.65,209.29,309.51
328.73,832.96,282.65,10.15
110.3,732.69,205.28,223.56
39.57,694.07,210.23,297.16
19.91,676.56,204.14,311.63
259.3,457.01,306.76,557.09
30.36,687.24,210.05,305.94
31.26,682.44,200.38,299.27
195.84,823.49,282.56,186.64
207.51,522.26,36.98,324.86
221.46,666.33,112.88,175.26
253.13,467.02,307.22,554.04
261.71,486.14,78.07,353.81
146.3,708.73,160.33,184.16
191.21,669.68,112.23,180.7
231.81,508.42,49.95,334.01
254.62,462.23,305.05,553.69
230.39,509.15,49.0,333.5
26.91,683.95,208.51,308.09
331.25,840.7,289.62,4.09
226.25,521.47,37.57,320.96
643.28,42.62,530.58,809.74
303.74,784.92,236.98,56.43
332.12,842.2,291.07,4.54
31.2,688.12,210.62,305.57
12.17,665.58,196.67,315.55
4.61,663.97,205.14,327.66
145.89,708.53,160.26,184.57
231.84,509.26,49.24,333.09
21.73,678.66,205.56,310.88
198.67,667.78,110.64,179.66
166.62,635.33,80.06,220.85
676.94,26.81,579.78,863.07
232.37,507.21,51.12,335.22
225.9,579.96,39.37,260.37
227.45,511.78,46.12,331.23
259.22,457.32,306.93,557.13
328.27,835.66,284.76,6.06
169.5,639.5,83.58,215.83
333.84,843.79,292.77,6.2
228.41,515.53,43.07,326.96
632.5,73.13,512.2,788.64
634.71,65.56,516.36,793.55
258.8,457.6,306.61,556.74
232.6,508.66,49.94,333.6
26.85,681.78,204.34,305.36
332.22,839.67,289.0,6.25
224.42,519.13,39.0,323.85
254.21,463.96,306.01,553.99
167.48,640.83,85.27,215.52
39.27,681.68,192.0,289.13
326.33,830.55,280.09,11.21
677.11,26.69,579.86,863.12
205.41,529.92,28.96,316.85
30.9,689.2,214.04,308.8
15.52,667.38,195.71,312.24
32.33,687.21,207.03,301.91
192.74,697.61,140.22,158.05
227.09,517.94,40.69,324.61
674.18,22.46,576.19,859.3
224.55,516.13,41.7,327.09
41.13,697.21,214.49,298.88
32.41,689.23,211.08,304.75
677.33,26.78,580.05,863.3
343.59,854.85,304.16,16.95
324.01,829.18,278.4,11.46
12.07,666.32,197.59,315.8
201.96,532.33,27.69,315.22
25.03,677.16,199.15,304.47
225.81,515.05,42.89,328.01
196.61,699.44,141.99,154.81
368.24,422.42,412.66,669.5
251.9,459.78,299.14,549.06
225.9,521.58,37.36,320.91
232.01,508.06,50.3,334.36
7.17,657.82,205.44,334.76
258.29,457.88,306.16,556.23
640.05,62.64,521.86,798.99
232.0,509.08,49.43,333.25
325.44,833.25,282.1,7.04
333.75,841.35,290.75,6.99
27.36,678.42,198.57,302.12
117.69,766.39,312.0,357.44
222.78,519.81,38.07,323.46
25.42,682.66,208.15,309.24
678.16,25.69,580.19,863.26
117.89,722.81,188.35,210.78
112.86,718.79,186.13,215.54
197.05,671.36,114.07,177.09
142.85,710.43,163.36,186.67
678.43,26.38,580.65,863.76
120.17,738.3,206.69,213.76
229.31,511.15,47.03,331.53
31.13,688.15,210.81,305.79
616.47,193.77,574.62,861.64
223.22,518.57,39.27,324.72
33.21,688.85,208.97,302.39
225.7,514.31,43.54,328.84
218.71,685.2,129.88,158.28
24.82,681.35,206.33,308.51
677.73,25.05,579.65,862.69
42.69,691.77,202.61,289.67
191.83,668.57,111.13,181.41
33.29,686.65,204.8,299.65
325.7,833.24,282.16,7.19
55.89,692.24,191.45,273.11
231.65,518.72,41.74,322.96
115.89,560.77,214.51,423.82
675.08,22.91,577.0,860.08
677.41,26.96,580.17,863.43
29.58,686.62,209.98,306.64
194.25,699.56,142.14,155.91
331.44,839.29,288.5,5.54
221.74,520.42,37.35,323.02
226.59,514.0,43.97,328.98
471.88,248.64,327.45,598.7
27.89,684.41,207.91,306.72
263.62,756.57,203.19,84.79
10.62,649.37,192.89,329.41
258.82,456.77,305.9,556.37
329.45,834.36,283.97,9.05
231.36,511.17,47.51,331.11
228.4,521.22,38.55,320.83
328.15,832.38,282.04,10.35
26.67,681.73,204.49,305.62
203.78,515.42,47.0,334.13
322.91,833.4,281.65,6.29
329.3,838.2,287.1,3.9
37.35,692.2,209.69,298.93
50.22,695.41,200.6,281.59
330.98,836.46,286.07,8.16
551.87,1091.77,542.6,254.67
678.2,25.45,580.12,863.16
41.1,648.72,163.48,296.99
231.38,510.79,47.84,331.52
629.4,76.97,508.39,784.6
361.36,428.82,408.63,663.88
265.05,872.84,320.08,142.32
676.23,27.22,579.41,862.79
330.74,837.12,286.55,7.05
255.23,462.52,306.11,554.59
223.95,517.53,40.33,325.7
323.06,833.19,281.51,6.47
6.23,660.66,196.94,321.59
50.73,697.39,203.04,282.23
258.94,457.48,306.69,556.86
228.36,510.06,47.82,332.92
34.75,690.19,209.42,301.23
327.33,832.53,281.96,9.4
33.93,688.43,207.15,300.48
112.31,710.44,176.52,215.34
201.28,516.23,47.53,334.16
170.64,639.58,83.46,215.28
331.78,841.64,290.52,4.29
25.43,682.74,208.3,309.34
168.3,639.78,84.07,216.1
265.12,758.09,204.83,83.13
43.27,692.44,203.03,289.32
227.77,514.53,43.75,328.17
335.86,845.63,294.77,8.23
181.66,670.06,356.26,503.83
228.36,510.07,47.81,332.91
169.07,639.58,83.73,215.95
194.11,699.17,141.76,156.25
191.21,669.68,112.23,180.7
402.38,944.27,390.73,104.83
322.77,828.41,277.47,11.83
228.36,510.07,47.81,332.91
36.89,690.23,206.61,297.33
227.35,510.28,47.47,332.9
258.67,457.48,306.33,556.52
233.08,499.58,58.09,343.44
193.72,669.03,111.63,180.31
32.53,686.38,205.25,300.62
78.07,719.48,210.93,259.54
326.98,833.72,282.85,7.49
43.53,692.86,203.4,289.26
302.66,821.65,267.57,25.03
670.0,23.72,573.39,856.9
258.52,457.82,306.42,556.49
670.41,23.63,573.69,857.17
39.85,694.28,210.26,296.91
258.22,457.98,306.16,556.19
26.83,683.94,208.6,308.23
201.8,532.42,27.67,315.18
397.26,939.42,385.69,100.13
38.55,690.55,205.18,294.92
677.11,26.69,579.86,863.12
38.95,688.37,201.29,292.55
225.81,515.05,42.89,328.01
31.28,688.17,210.58,305.46
228.65,520.64,39.09,321.42
230.24,511.11,47.27,331.39
677.11,26.69,579.86,863.12
33.0,684.69,201.94,298.39
185.54,678.15,120.84,176.13
189.9,694.79,137.47,161.51
192.34,669.64,112.2,180.3
145.77,705.46,156.94,185.6
230.41,512.74,45.94,329.59
171.68,640.37,84.07,214.13
292.48,795.16,242.67,45.27
28.48,684.93,208.07,306.26
625.15,73.63,505.84,782.88
333.73,841.23,290.64,7.04
397.58,940.07,386.3,100.81
346.65,859.42,308.62,21.06
191.73,668.74,111.29,181.31
189.95,639.58,82.18,208.14
630.41,76.01,509.54,785.79
208.76,672.39,116.17,172.46
696.72,95.4,617.78,904.31
191.01,670.33,112.88,180.23
551.09,1092.68,543.1,255.18
10.7,665.11,197.45,317.05
672.6,24.8,575.82,859.25
168.55,639.82,84.06,215.96
37.16,680.58,192.45,291.22
228.36,510.06,47.82,332.92
232.08,503.47,54.38,339.36
11.66,665.98,197.56,316.17
198.95,671.49,114.31,176.31
28.38,684.91,208.21,306.47
323.05,828.95,277.98,11.28
147.74,706.52,157.47,183.64
228.36,510.07,47.81,332.91
677.11,26.69,579.86,863.12
34.7,689.91,208.93,300.94
31.15,688.07,210.6,305.61
167.83,640.37,84.74,215.78
23.39,680.63,207.05,310.36
228.36,510.07,47.81,332.91
217.82,680.41,125.23,162.84
42.41,696.0,210.08,294.31
168.35,640.38,84.65,215.55
31.16,681.58,199.23,298.88
225.11,514.94,42.88,328.28
333.89,842.81,291.98,6.43
676.41,24.94,578.7,861.86
252.89,458.33,299.17,549.59
224.11,518.19,39.77,324.94
332.6,840.23,289.55,6.27
340.18,853.84,302.54,14.67
231.92,502.52,55.22,340.44
395.66,939.49,385.47,100.47
248.8,474.04,307.54,551.83
173.24,637.34,80.84,216.24
675.95,24.89,578.36,861.55
228.74,511.56,46.55,331.2
677.7,25.58,579.84,862.95
223.27,518.38,39.45,324.92
170.36,639.52,83.45,215.45
31.86,688.49,210.34,304.71
145.07,704.92,156.58,186.36
225.86,513.94,43.9,329.21
340.18,853.84,302.54,14.67
232.76,502.54,55.33,340.25
334.89,843.74,292.98,7.35
333.56,843.58,292.53,5.91
26.28,682.65,206.76,307.43
233.82,509.95,49.24,331.99
175.75,636.33,79.51,216.16
229.33,519.64,40.1,322.37
638.33,21.4,537.43,820.31
254.62,462.23,305.05,553.69
332.76,838.0,287.77,8.68
402.99,944.72,391.23,105.26
229.61,513.8,44.84,328.6
232.93,508.01,50.57,334.24
225.38,543.83,24.77,297.46
677.11,26.69,579.86,863.12
282.93,779.3,227.01,60.95
224.56,517.28,40.67,325.84
206.81,708.34,150.98,143.46
669.87,20.46,572.23,855.49
680.87,25.69,581.86,864.62
329.82,833.6,283.45,10.46
258.82,456.77,305.9,556.37
333.28,842.28,291.4,5.88
229.52,513.75,44.86,328.66
320.64,810.09,262.01,33.77
173.18,640.12,83.61,213.74
31.74,637.74,207.32,357.15
73.87,692.98,179.22,253.82
41.6,692.23,204.49,291.66
259.15,457.04,306.59,556.91
226.64,519.05,39.64,323.49
330.67,835.28,285.03,9.25
45.52,694.1,203.28,287.31
211.64,503.9,57.13,344.86
331.79,841.72,290.59,4.28
331.67,839.25,288.53,5.89
171.46,641.71,85.44,213.02
327.63,832.13,281.7,10.21
228.36,510.07,47.81,332.91
619.82,73.31,501.64,779.27
677.48,27.89,580.56,863.9
20.79,677.25,204.18,310.84
38.32,680.98,191.95,290.02
30.22,686.77,209.25,305.47
677.11,26.69,579.86,863.12
150.56,705.55,155.56,181.69
224.61,513.44,44.2,330.04
254.2,464.61,306.56,554.27
46.0,692.19,199.94,285.32
258.44,458.61,307.0,556.76
552.0,1091.76,542.62,254.69
172.97,638.03,81.57,215.71
151.29,705.89,155.7,180.99
47.67,694.94,202.37,284.83
172.91,639.87,83.4,214.07
252.83,642.63,406.35,579.35
668.07,21.33,571.05,854.48
27.66,683.83,207.09,306.36
640.95,63.01,522.55,799.57
2.45,657.46,200.55,329.42
677.11,26.69,579.86,863.12
302.52,821.57,267.48,25.17
8.57,659.66,194.43,319.76
228.53,515.26,43.33,327.23
27.98,684.0,206.95,305.96
225.48,518.37,39.91,324.46
322.04,828.81,277.64,11.09
257.06,458.25,304.82,554.86
331.73,840.78,289.8,4.68
629.21,79.03,507.61,783.57
198.44,670.67,113.47,177.2
258.74,457.13,306.11,556.43
677.31,25.71,579.63,862.78
22.3,657.43,182.51,308.31
625.86,73.78,506.38,783.33
37.3,689.04,204.11,295.5
224.28,486.32,73.41,361.33
227.06,512.59,45.32,330.42
177.85,703.49,147.47,162.87
673.34,24.11,576.16,859.49
679.1,27.69,581.63,864.81
223.1,519.92,38.04,323.28
31.62,688.45,210.64,305.18
329.19,835.63,284.95,7.08
5.92,658.8,196.0,322.58
665.75,20.47,568.81,852.3
227.65,510.49,47.32,332.6
191.01,692.99,135.61,162.25
11.8,666.33,197.85,316.1
225.32,515.36,42.53,327.78
189.96,694.82,137.5,161.45
26.81,682.65,205.99,306.42
331.82,841.11,290.09,4.6
198.35,667.76,110.6,179.79
204.77,518.61,42.53,330.0
148.85,706.25,156.83,182.83
334.17,842.87,292.1,6.75
86.49,740.73,279.45,338.26
234.2,500.21,57.66,342.51
686.86,88.69,607.49,894.02
328.38,833.1,282.68,9.62
180.01,667.89,354.01,502.57
224.93,514.16,43.57,329.18
187.89,664.99,107.54,185.99
225.14,516.59,41.39,326.46
226.57,521.94,37.31,320.39
617.57,72.69,500.09,778.06
669.48,21.82,572.36,855.75
676.7,24.9,578.89,862.01
38.44,677.29,187.59,289.29
191.21,669.68,112.23,180.7
629.22,79.31,507.53,783.45
33.29,686.89,205.21,299.88
211.14,516.87,41.92,329.85
30.06,686.19,208.27,304.91
191.21,669.68,112.23,180.7
335.59,847.93,296.6,8.83
31.22,687.57,209.37,304.6
272.53,480.36,87.49,359.3
25.46,682.6,207.93,309.04
672.69,24.23,575.7,859.08
28.27,684.8,208.15,306.52
228.14,515.4,43.1,327.15
259.22,457.32,306.93,557.13
225.61,515.89,42.11,327.14
256.48,490.85,72.41,349.32
182.98,662.7,105.38,189.93
227.36,521.04,38.29,321.22
230.58,490.37,67.32,354.48
555.76,1095.72,546.63,258.7
28.93,682.95,203.78,303.11
225.28,514.38,43.41,328.85
23.61,678.75,203.18,307.67
94.66,751.95,281.95,327.62
34.96,685.84,201.61,296.41
331.6,841.96,290.74,3.99
26.67,681.73,204.49,305.62
695.86,98.29,617.98,904.64
202.94,670.6,113.76,175.79
366.17,423.98,411.24,667.7
188.94,692.22,134.91,163.84
330.82,835.55,285.28,9.1
332.2,833.79,284.21,12.97
228.4,520.2,39.32,321.93
23.97,680.8,206.48,309.41
330.17,836.95,286.28,6.53
230.99,497.79,59.67,345.92
328.38,833.1,282.68,9.62
228.36,510.07,47.81,332.91
341.69,854.56,303.47,15.76
263.62,756.57,203.19,84.79
169.81,639.32,83.35,215.87
36.15,680.06,192.66,292.22
6.82,661.11,196.82,320.94
28.07,684.2,207.21,306.05
115.07,723.97,191.28,214.21
547.79,1092.05,541.78,253.94
224.31,516.38,41.44,326.88
167.38,639.23,83.71,217.0
224.31,519.31,38.82,323.68
226.25,521.47,37.57,320.96
87.41,741.56,280.36,338.62
334.0,844.25,293.19,6.36
226.25,521.47,37.57,320.96
226.17,521.46,37.55,320.99
399.93,941.26,387.74,101.82
193.42,669.09,111.67,180.37
28.2,684.68,207.99,306.48
141.01,552.32,241.32,453.79
256.25,457.85,303.37,553.64
150.58,704.81,154.75,181.94
24.34,680.25,204.89,308.01
323.02,828.4,277.52,11.95
362.29,425.17,407.68,663.86
19.99,663.79,188.72,308.05
224.04,515.29,42.4,328.13
333.94,844.2,293.14,6.3
333.82,844.62,293.45,6.26
330.2,834.83,284.54,9.28
224.78,518.71,39.45,324.23
696.39,94.86,617.35,903.86
228.36,510.07,47.81,332.91
624.82,74.47,505.3,782.26
198.61,701.87,144.41,152.08
334.23,844.65,293.58,6.62
30.44,686.96,209.29,305.29
29.74,686.71,209.91,306.44
321.61,812.53,264.24,31.31
227.04,517.91,40.7,324.64
225.99,515.61,42.43,327.36
225.03,517.33,40.71,325.68
679.26,28.21,581.94,865.15
173.23,638.46,81.95,215.22
675.06,26.2,578.18,861.56
191.77,668.76,111.31,181.28
678.21,27.79,581.05,864.32
201.92,533.37,26.51,314.07
338.7,855.86,303.88,16.21
232.52,510.62,48.3,331.5
41.58,695.34,209.93,295.0
42.04,693.98,206.92,292.63
34.04,687.39,205.16,299.14
151.29,705.89,155.7,180.99
224.23,520.31,37.95,322.62
230.34,513.9,44.96,328.35
191.21,669.68,112.23,180.7
170.36,639.52,83.45,215.45
358.99,425.74,404.4,660.45
170.36,639.52,83.45,215.45
628.18,76.03,507.63,784.07
210.51,529.56,28.07,315.76
29.67,686.75,210.13,306.68
205.43,520.99,39.35,327.0
165.57,642.54,87.34,214.86
173.16,637.3,80.82,216.3
228.36,510.07,47.81,332.91
172.2,641.91,85.52,212.53
34.56,691.07,211.59,303.05
206.35,522.77,36.84,324.65
358.9,426.93,404.95,660.7
678.58,25.63,580.45,863.47
99.01,756.34,285.6,327.65
197.53,671.41,114.14,176.88
629.68,77.35,508.51,784.65
228.36,510.06,47.82,332.92
345.53,848.93,299.85,18.36
36.77,691.31,208.76,298.84
353.15,390.63,377.02,642.17
42.74,696.09,209.81,293.8
227.05,525.68,34.73,316.3
47.63,695.33,203.0,285.17
256.46,460.12,305.66,554.99
167.08,639.58,84.11,216.82
168.84,640.64,84.82,215.1
34.24,689.19,208.17,300.86
224.87,518.28,39.85,324.68
33.97,690.09,210.41,302.72
10.1,665.36,198.26,317.75
24.23,677.74,200.83,305.92
332.4,843.11,291.88,4.76
631.96,75.45,511.04,787.23
225.97,543.79,25.31,297.42
324.4,835.74,283.94,3.99
25.18,682.46,208.11,309.45
44.78,692.68,201.85,287.33
248.89,473.1,306.87,551.54
331.7,838.62,288.01,6.59
229.84,513.21,45.4,329.2
670.81,26.92,575.05,858.76
6.75,660.77,196.61,321.07
157.12,816.76,325.01,309.33
225.03,520.21,38.23,322.56
335.36,846.1,295.03,7.87
330.72,834.86,284.7,9.85
191.29,670.24,112.79,180.19
193.75,670.82,113.41,178.76
26.67,681.73,204.49,305.62
363.49,418.67,405.47,663.28
332.29,841.92,290.87,4.81
33.08,689.6,210.78,303.86
13.63,667.24,197.23,314.27
233.61,502.01,55.94,340.65
29.76,685.41,207.15,304.42
678.81,26.54,580.97,864.07
30.2,686.76,209.25,305.49
195.34,672.77,115.39,176.51
337.28,851.71,300.12,12.19
232.76,502.54,55.33,340.25
228.36,510.07,47.81,332.91
224.09,514.52,43.12,328.96
325.74,835.42,283.97,4.44
258.82,456.77,305.9,556.37
211.33,532.38,25.08,312.43
26.87,684.0,208.67,308.25
332.26,838.08,287.71,7.92
679.05,27.2,581.4,864.53
330.03,835.26,284.86,8.53
257.27,460.09,306.73,556.0
39.23,693.28,209.18,296.76
223.55,517.47,40.33,325.86
675.28,25.85,578.22,861.55
228.36,510.07,47.81,332.91
210.76,504.76,56.49,344.17
324.91,828.43,278.01,12.98
32.7,686.83,205.85,300.82
230.61,512.46,46.23,329.86
331.3,840.91,289.81,4.03
226.27,513.55,44.32,329.54
191.21,669.68,112.23,180.7
323.91,828.87,278.12,11.8
258.82,456.77,305.9,556.37
677.99,26.74,580.49,863.68
116.64,735.68,205.34,216.94
261.88,749.23,196.38,91.56
678.69,26.93,581.05,864.19
6.75,660.77,196.61,321.07
675.35,25.3,578.08,861.36
27.65,684.46,208.42,307.32
61.57,641.02,143.92,285.16
677.18,25.14,579.32,862.42
284.12,441.86,326.91,580.86
197.69,700.3,142.84,153.66
12.98,667.58,198.26,315.12
365.87,420.61,409.12,666.43
30.77,687.78,210.58,305.96
401.09,942.98,389.4,103.57
223.76,516.65,41.11,326.7
677.11,26.69,579.86,863.12
330.98,841.54,290.26,3.38
335.51,840.16,290.21,10.29
331.35,839.11,288.33,5.6
228.36,510.07,47.81,332.91
625.86,73.86,506.35,783.29
193.88,699.82,142.42,155.91
207.81,531.51,26.46,314.35
677.11,26.69,579.86,863.12
335.16,843.49,292.84,7.73
191.17,670.12,112.66,180.35
339.41,853.07,301.72,13.84
41.77,696.75,212.46,296.64
266.37,873.6,320.67,141.34
170.56,641.05,84.93,214.0
227.61,519.56,39.54,322.76
283.72,802.73,247.72,45.16
206.14,520.8,39.25,326.98
27.7,684.14,207.64,306.7
168.34,640.3,84.58,215.62
697.02,96.29,618.31,904.86
145.92,708.79,160.52,184.46
32.94,689.44,210.66,303.91
205.32,518.54,42.34,329.89
198.97,533.13,28.44,315.32
224.08,518.31,39.66,324.81
9.88,649.82,194.82,331.11
391.79,935.53,381.41,96.66
551.23,1091.42,542.17,254.24
197.17,525.68,38.58,324.59
95.24,752.42,282.67,328.14
100.45,758.81,284.19,321.92
258.19,459.5,307.44,556.87
260.42,454.6,306.16,557.34
680.31,23.91,580.64,863.23
676.98,27.06,579.9,863.21
629.53,78.67,507.99,783.97
31.01,686.31,207.13,303.22
211.74,644.88,90.46,197.55
676.8,26.48,579.56,862.83
207.1,521.42,38.11,325.95
16.61,672.03,200.63,312.72
258.42,457.7,306.18,556.31
228.87,494.15,63.48,350.61
194.25,699.56,142.14,155.91
332.88,842.48,291.47,5.35
171.22,641.96,85.72,212.9
254.53,462.31,304.99,553.62
28.14,684.93,208.62,306.99
151.29,705.89,155.7,180.99
191.54,696.54,139.18,159.42
252.9,466.99,306.89,553.75
254.04,462.64,304.63,553.16
324.97,828.51,278.09,12.91
223.21,520.74,37.33,322.35
31.98,688.79,210.81,304.96
227.15,513.21,44.78,329.73
193.61,669.84,112.43,179.66
625.81,71.81,506.95,784.16
223.57,518.22,39.65,325.02
678.81,26.54,580.97,864.07
228.36,510.07,47.81,332.91
28.91,685.31,208.22,305.97
258.82,456.77,305.9,556.37
229.64,511.54,46.77,331.05
697.16,96.59,618.52,905.08
191.31,670.64,113.19,179.85
335.72,842.68,292.32,8.78
470.51,250.63,325.66,596.76
678.53,26.62,580.82,863.94
676.31,25.01,578.66,861.83
332.13,840.42,289.6,5.48
170.36,639.52,83.45,215.45
27.76,683.94,207.15,306.31
676.2,16.51,573.2,854.92
78.94,719.35,209.95,258.11
78.23,715.11,204.28,255.92
328.38,833.1,282.68,9.62
31.8,688.56,210.58,304.96
24.27,683.68,214.14,315.85
332.73,840.64,289.92,6.13
18.97,673.6,200.36,310.48
224.56,511.64,45.89,332.03
232.48,510.19,48.64,331.97
226.13,518.12,40.28,324.59
99.19,756.34,286.14,328.52
201.9,670.6,113.66,176.12
256.62,458.53,304.48,554.44
34.89,688.96,206.87,299.39
254.05,463.43,305.34,553.54
151.29,705.89,155.7,180.99
220.66,503.43,54.64,342.33
27.39,685.03,210.19,308.95
647.39,24.7,551.86,835.91
232.24,508.95,49.6,333.35
232.8,502.83,55.07,339.92
183.05,645.55,88.17,204.98
674.26,25.82,577.44,860.85
367.7,423.91,412.86,669.33
169.98,639.32,83.32,215.79
230.41,511.33,47.12,331.11
257.82,458.83,306.37,556.1
40.47,696.1,213.08,298.4
12.57,665.61,196.35,315.13
260.2,455.88,306.98,557.67
26.07,683.77,209.58,309.74
12.94,666.64,197.17,314.9
639.93,66.65,520.6,797.25
10.18,665.46,198.32,317.7
183.05,645.55,88.17,204.98
24.18,681.64,207.98,310.29
